event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
8,com.yahoo.mobile.client.android.finance:id/quotedetail_menu_star,,star,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/action_search,,search,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,,,Text Button,,com.yahoo.mobile.client.android.finance.ui.chart.m,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/inpage_noninteractive_chart,Chart data unavailable,Text Button,,android.widget.TextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_1d,1D,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_5d,5D,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_3m,3M,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_6m,6M,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_1y,1Y,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_5y,5Y,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/time_max,MAX,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/keystats_header,Key statistics,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,Prev Close,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,1.01,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,Open,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,1.61,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,Low,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,1.20,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,High,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,1.98,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,52wk Low,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,0.07,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,52wk High,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,1.98,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,Mkt Cap,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,25.06M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,Volume,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,67.60M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,1Y Target,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,3.00,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,Avg Vol (3m),Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,2.09M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,P/E,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,-2.36,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,EPS,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,-0.59,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_left,Beta,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_left,2.15,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,correct,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_title_right,Dividend,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/stat_value_right,N/A,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/view_extended_company_data,View more data,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/symbol1,IDXG,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/percent_change1,+36.63%,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
8,com.yahoo.mobile.client.android.finance:id/title,"Tests Covered by Aetna Health Plans, What Does This Mean for Interpace Diagnostics Group",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,,"Interpace Diagnostics Group, Inc.",Text,,android.widget.TextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,,,arrow_backward,,android.widget.ImageButton,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/quotedetail_menu_star,,star,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/action_search,,search,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,Low,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,1.20,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,High,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,1.98,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,52wk Low,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,0.07,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,52wk High,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,1.98,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,Mkt Cap,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,25.06M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,Volume,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,67.60M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,1Y Target,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,3.00,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,Avg Vol (3m),Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,2.09M,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,P/E,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,-2.36,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,EPS,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,-0.59,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_left,Beta,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_left,2.15,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_title_right,Dividend,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/stat_value_right,N/A,Text,,com.yahoo.mobile.client.android.finance.ui.FontResizableTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/view_extended_company_data,View more data,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,correct,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/symbol1,IDXG,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/percent_change1,+36.63%,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/title,"Tests Covered by Aetna Health Plans, What Does This Mean for Interpace Diagnostics Group",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/subtitle,"NEW YORK, NY / ACCESSWIRE / December 9, 2016 / Traders News Source, an equity research firm specializing in small and micro-cap securities, is looking at recent events with Interpace Diagnostics Group, ...",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/publisher,Accesswire,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/separatorPeriod,•,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/timestamp,4h ago,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
9,com.yahoo.mobile.client.android.finance:id/streamShare,,share,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
10,com.android.browser:id/favicon,,globe,,android.widget.ImageView,label,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,com.android.browser:id/lock,,globe,,android.widget.ImageView,label,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,com.android.browser:id/url,finance.yahoo.com/q/pr?s=IDXG,Text,,com.android.browser.UrlInputView,clickable,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,com.android.browser:id/tab_switcher,,switcher,,android.widget.ImageButton,clickable,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,com.android.browser:id/more,,more,,android.widget.ImageButton,clickable,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,com.android.browser:id/progress,,Image,,com.android.browser.PageProgressView,label,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
10,,,Web View,,com.android.browser.BrowserWebView,clickable,,,,,,,wrong,com.android.browser/com.android.browser.BrowserActivity,
11,,"Interpace Diagnostics Group, Inc.",Text,,android.widget.TextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,,,arrow_backward,,android.widget.ImageButton,clickable,,,,,,,correct,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/action_search,,search,,android.support.v7.view.menu.ActionMenuItemView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/block_header,Summary,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/body_body,"Interpace Diagnostics Group, Inc. develops and commercializes molecular diagnostic tests for physicians and patients to detect genetic and other molecular alterations associated with gastrointestinal and endocrine cancers in the United States. The company offers PancraGen, a diagnostic test designed for determining risk of malignancy in pancreatic cysts; ThyGenX, a sequencing test designed to assist physicians in distinguishing between benign and malignant genotypes in indeterminate thyroid nodules; ThyraMIR, a novel microRNA gene expression...",Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/block_link,Read More,more,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/block_header,Sector Performance,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/name1,IDXG,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/name2,Business Services,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_1d,1D,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_5d,5D,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_3m,3M,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_6m,6M,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_1y,1Y,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_5y,5Y,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
11,com.yahoo.mobile.client.android.finance:id/time_max,MAX,Text Button,,android.support.v7.widget.AppCompatTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.DetailActivity,
12,com.yahoo.mobile.client.android.finance:id/tvCategory,Finance,Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvSource,CNBC Videos,Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvPeriod,.,Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvRelativeTime,22h ago,Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/ivShareIcon,,share,,android.support.v7.widget.AppCompatImageView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvTitle,Will tech propel the market to Dow 20K?,Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvSummary,"The “Fast Money” traders discuss whether tech will boost the Dow to 20,000.",Text,,com.yahoo.android.fonts.RobotoTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/tvMoreExternalArticle,More,more,,com.yahoo.android.fonts.RobotoTextView,clickable,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/article_quotes_title,Quotes in this Article,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/title_middle,177.49,Text,,com.yahoo.mobile.client.android.finance.ui.FlashingRedGreenTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/title_right,+3.97%,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/subtitle_right,+6.78,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/title,AVGO,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
12,com.yahoo.mobile.client.android.finance:id/subtitle,Broadcom Limited,Text,,android.support.v7.widget.AppCompatTextView,label,,,,,,,wrong,com.yahoo.mobile.client.android.finance/com.yahoo.mobile.client.android.finance.activity.FullScreenActivity,
